,pokemon_name,params,ranking,param_name,rate
210,ヒードラン,もちもの,7,いのちのたま,0.7
211,ヒードラン,もちもの,8,おんみつマント,0.4
212,ヒードラン,もちもの,9,ゴツゴツメット,0.4
213,ヒードラン,もちもの,10,ヨプのみ,0.3
214,ヒードラン,テラスタイプ,1,くさ,52.1
215,ヒードラン,テラスタイプ,2,むし,29.7
216,ヒードラン,テラスタイプ,3,フェアリー,9.0
217,ヒードラン,テラスタイプ,4,みず,3.8
218,ヒードラン,テラスタイプ,5,ひこう,3.5
219,ヒードラン,テラスタイプ,6,ほのお,1.3
220,ヒードラン,テラスタイプ,7,こおり,0.5
221,ヒードラン,テラスタイプ,8,ドラゴン,0.1
222,ヒードラン,テラスタイプ,9,どく,0.0
223,ヒードラン,テラスタイプ,10,じめん,0.0
224,ヒードラン,同じチーム,1,ウーラオス,-1
225,ヒードラン,同じチーム,2,ハバタクカミ,-1
226,ヒードラン,同じチーム,3,ランドロス,-1
227,ヒードラン,同じチーム,4,パオジアン,-1
228,ヒードラン,同じチーム,5,サンダー,-1
229,ヒードラン,同じチーム,6,カイリュー,-1
230,ヒードラン,同じチーム,7,クレセリア,-1
231,ヒードラン,同じチーム,8,ボルトロス,-1
232,ヒードラン,同じチーム,9,ディンルー,-1
233,ヒードラン,同じチーム,10,テツノツツミ,-1
234,ヒードラン,倒したポケモン,1,ハバタクカミ,-1
235,ヒードラン,倒したポケモン,2,ヒードラン,-1
236,ヒードラン,倒したポケモン,3,パオジアン,-1
237,ヒードラン,倒したポケモン,4,ウーラオス,-1
238,ヒードラン,倒したポケモン,5,テツノツツミ,-1
239,ヒードラン,倒したポケモン,6,ランドロス,-1
240,ヒードラン,倒したポケモン,7,サンダー,-1
241,ヒードラン,倒したポケモン,8,サーフゴー,-1
242,ヒードラン,倒したポケモン,9,ヌメルゴン,-1
243,ヒードラン,倒したポケモン,10,ディンルー,-1
244,ヒードラン,倒したわざ,1,だいちのちから,29.5
245,ヒードラン,倒したわざ,2,ラスターカノン,23.7
246,ヒードラン,倒したわざ,3,マグマストーム,19.4
247,ヒードラン,倒したわざ,4,テラバースト,13.5
248,ヒードラン,倒したわざ,5,ふんえん,4.0
249,ヒードラン,倒したわざ,6,かえんほうしゃ,4.0
250,ヒードラン,倒したわざ,7,ヘビーボンバー,1.7
251,ヒードラン,倒したわざ,8,パワージェム,1.6
252,ヒードラン,倒したわざ,9,だいもんじ,0.7
253,ヒードラン,倒したわざ,10,ねっぷう,0.5
254,ヒードラン,倒されたポケモン,1,ウーラオス,-1
255,ヒードラン,倒されたポケモン,2,ハバタクカミ,-1
