Date,Open,High,Low,Close,Volume
2024-02-07,2536.51,2558.1,2534.5,2549.95,1913509000
2024-02-06,2547.22,2548.95,2532.53,2539.25,2006457500
2024-02-05,2557.47,2561.29,2546.56,2556.71,1961375100
2024-02-02,2543.89,2550.29,2530.96,2539.68,1861978000
2024-02-01,2533.1,2543.88,2527.17,2534.04,1885034000
2024-01-31,2514.39,2551.1,2514.39,2551.1,1813717400
2024-01-30,2533.77,2540.09,2526.79,2526.93,1536755600
2024-01-29,2510.92,2536.2,2510.92,2529.48,1463670800
2024-01-26,2519.39,2520.89,2496.27,2497.65,1688176000
2024-01-25,2528.71,2534.12,2514.7,2531.92,1535428400
2024-01-24,2534.74,2541.31,2521.42,2529.22,1667887700
2024-01-23,2550.83,2565.89,2533.62,2542.07,1759784600
2024-01-22,2526.53,2545.38,2523.97,2544.92,1593200400
2024-01-19,2518.5,2519.53,2499.11,2510.03,1649797300
2024-01-18,2491.78,2508.01,2490.02,2492.09,1569971900
2024-01-17,2514.6,2542.91,2495.71,2496.38,2086131900
2024-01-16,2523.8,2525.79,2501.97,2503.98,1657028300
2024-01-15,2499.21,2528.2,2496.25,2524.6,1702979400
2024-01-12,2504.89,2507.44,2485.29,2494.23,1974517400
2024-01-11,2472.06,2490.63,2471.56,2482.87,1981427400
2024-01-10,2416.09,2450.53,2415.78,2444.48,1669347000
2024-01-09,2412.12,2429.89,2400.73,2413.09,1754115200
2024-01-05,2387.88,2400.53,2382.79,2393.54,1732680400
2024-01-04,2359.28,2380.1,2335.58,2378.79,1768203300
2023-12-29,2362.14,2375.54,2352.96,2366.39,1354663100
2023-12-28,2353.25,2363.57,2351.72,2362.02,1166994600
2023-12-27,2351.3,2367.7,2350.38,2365.4,1500259400
2023-12-26,2339.04,2340.47,2329.92,2338.86,1157059200
2023-12-25,2353.62,2353.62,2335.25,2337.4,1044662300
2023-12-22,2331.17,2347.83,2329.6,2336.43,1396732900
2023-12-21,2326.32,2331.22,2319.8,2325.98,1470387600
2023-12-20,2342.17,2362.46,2341.59,2349.38,1744460500
2023-12-19,2316.95,2336.07,2304.27,2333.81,1562965100
2023-12-18,2314.66,2318.5,2295.51,2316.86,1653196200
2023-12-15,2325.15,2342.08,2323.94,2332.28,2120189400
2023-12-14,2349.18,2354.55,2312.1,2321.35,1986059100
2023-12-13,2358.37,2362.77,2346.54,2354.92,1567817500
2023-12-12,2371.45,2372.62,2351.68,2353.16,1596304300
2023-12-11,2344.86,2362.42,2343.08,2358.55,1653061300
2023-12-08,2343.63,2347.84,2316.95,2324.47,2182831200
2023-12-07,2369.61,2372.58,2354.3,2359.91,1658656900
2023-12-06,2349.4,2389.36,2348.73,2387.2,1540078600
2023-12-05,2357.07,2364.12,2339.75,2342.69,1442742700
2023-12-04,2371.23,2371.42,2347.48,2362.65,1390104600
2023-12-01,2385.23,2387.67,2377.75,2382.52,1436972900
2023-11-30,2361.33,2374.93,2352.97,2374.93,2441540000
2023-11-29,2366.15,2376.85,2358.27,2364.5,1440991700
2023-11-28,2385.48,2386.44,2367.96,2376.71,1383599100
2023-11-27,2395.31,2400.66,2376.98,2381.76,1308216400
2023-11-24,2397.2,2398.63,2389.44,2390.94,1277011000
2023-11-22,2359.3,2386.17,2358.84,2378.19,1258583700
2023-11-21,2372.59,2373.97,2355.91,2367.79,1447431700
2023-11-20,2390.08,2404.99,2368.1,2372.6,1497958400
2023-11-17,2360.7,2391.05,2360.11,2391.05,1501956900
2023-11-16,2367.75,2383.9,2359.25,2368.62,1514651200
2023-11-15,2369.03,2376.53,2362.94,2373.22,1935510800
2023-11-14,2351.25,2354.53,2344.4,2345.29,1516516300
2023-11-13,2350.44,2351.83,2330.69,2336.62,1560298800
2023-11-10,2321.58,2338.07,2313.28,2336.72,1717223400
2023-11-09,2312.0,2340.27,2300.6,2335.12,1765718300
2023-11-08,2340.13,2340.53,2296.13,2305.95,2304413700
2023-11-07,2354.98,2358.44,2331.28,2332.91,1680087800
2023-11-06,2351.95,2368.66,2346.89,2360.46,2117348900
2023-11-02,2332.51,2338.47,2314.98,2322.39,1897646000
2023-11-01,2285.84,2312.68,2284.32,2310.68,2021841900
2023-10-31,2241.72,2260.65,2231.61,2253.72,2062292600
2023-10-30,2233.02,2239.73,2222.34,2231.24,3016008900
2023-10-27,2233.73,2256.47,2229.96,2254.65,1428416800
2023-10-26,2237.03,2244.99,2217.5,2224.25,1381207700
2023-10-25,2256.74,2269.14,2250.67,2254.4,1298542200
2023-10-24,2245.83,2247.47,2196.95,2240.73,1566703500
2023-10-23,2246.06,2253.32,2238.81,2238.81,1235325300
2023-10-20,2248.34,2267.61,2242.8,2255.65,1318564500
2023-10-19,2265.36,2278.06,2257.86,2264.16,1283936000
2023-10-18,2295.65,2298.48,2279.33,2295.34,1317404900
2023-10-17,2298.09,2310.05,2281.85,2292.08,1236464800
2023-10-16,2288.32,2292.13,2266.36,2273.54,1398886900
2023-10-13,2324.08,2331.1,2303.74,2308.75,1465928600
2023-10-12,2320.34,2343.23,2320.0,2342.49,1515077100
2023-10-11,2314.48,2320.2,2306.68,2307.84,1378296200
2023-10-10,2286.38,2315.91,2286.26,2312.19,1544166400
2023-10-06,2264.25,2278.24,2256.82,2264.08,1480877300
2023-10-05,2234.22,2265.87,2225.67,2263.76,1703531600
2023-10-04,2244.41,2248.49,2217.06,2218.89,2089973100
2023-10-03,2305.32,2305.32,2271.12,2275.47,1685450900
2023-10-02,2338.51,2355.98,2314.44,2314.44,1608485200
2023-09-29,2350.91,2351.63,2315.83,2323.39,1946348900
2023-09-28,2357.22,2365.57,2332.28,2345.51,1716681200
2023-09-27,2356.05,2379.53,2347.36,2379.53,1633181700
2023-09-26,2387.26,2387.46,2369.23,2371.94,1191266600
2023-09-25,2383.47,2389.32,2372.75,2385.5,1317766500
2023-09-22,2360.13,2387.42,2355.04,2376.27,1667580700
2023-09-21,2400.24,2408.02,2381.32,2383.41,1617268800
2023-09-20,2432.24,2433.36,2405.06,2406.0,1736774100
2023-09-19,2419.95,2431.29,2414.51,2430.3,1766804700
2023-09-15,2420.17,2438.02,2419.6,2428.38,2106298100
2023-09-14,2390.68,2410.66,2385.61,2405.57,1656352800
2023-09-13,2379.48,2386.84,2372.41,2378.64,1525179200
2023-09-12,2371.14,2380.68,2360.7,2379.91,1417071100
2023-09-11,2369.11,2374.82,2354.05,2360.48,1341095200
2023-09-08,2372.11,2382.05,2355.23,2359.02,1692021600
2023-09-07,2386.79,2397.33,2381.8,2383.38,1516995100
2023-09-06,2383.75,2396.3,2383.67,2392.53,1461374700
2023-09-05,2375.35,2379.57,2361.24,2377.85,1400569200
2023-09-04,2357.13,2373.73,2352.83,2373.73,1396737700
2023-09-01,2328.6,2353.87,2327.95,2349.75,1373529500
2023-08-31,2314.58,2336.95,2314.58,2332.0,1717718800
2023-08-30,2314.31,2322.78,2310.09,2313.38,1409127000
2023-08-29,2306.47,2312.15,2299.52,2303.41,1250968700
2023-08-28,2284.88,2301.22,2283.8,2299.81,1153240100
2023-08-25,2263.69,2273.76,2263.06,2266.4,1069991700
2023-08-24,2279.59,2289.58,2277.69,2286.59,1168761500
2023-08-23,2254.77,2277.61,2254.77,2277.05,1061509700
2023-08-22,2253.78,2265.95,2251.36,2265.71,1147134200
2023-08-21,2241.44,2253.69,2234.38,2241.49,1156372900
2023-08-18,2233.42,2248.0,2228.55,2237.29,1250698600
2023-08-17,2252.71,2254.79,2227.62,2253.06,1441599100
2023-08-16,2270.28,2275.14,2260.48,2260.84,1383047300
2023-08-15,2295.16,2296.97,2288.94,2290.31,1356212400
2023-08-14,2306.54,2314.16,2276.94,2280.89,1633774000
2023-08-10,2277.94,2304.79,2273.45,2303.51,1708818700
2023-08-09,2289.34,2289.34,2278.64,2282.57,1650649100
2023-08-08,2294.15,2300.27,2286.29,2291.73,1498421300
2023-08-07,2262.62,2285.17,2260.69,2283.93,1501320800
2023-08-04,2260.4,2278.53,2257.08,2274.63,1638223100
2023-08-03,2283.57,2285.65,2265.06,2268.35,1853542300
2023-08-02,2316.14,2328.64,2296.42,2301.76,1898653600
2023-08-01,2327.0,2337.91,2321.37,2337.36,1740666200
2023-07-31,2316.73,2330.12,2311.4,2322.56,2063483100
2023-07-28,2271.99,2295.11,2255.05,2290.61,2536486500
2023-07-27,2277.12,2297.42,2274.39,2295.14,1388230900
2023-07-26,2285.3,2286.66,2270.9,2283.09,1313843800
2023-07-25,2283.53,2286.1,2275.63,2285.38,1494247800
2023-07-24,2278.75,2285.89,2273.15,2281.18,1285941200
2023-07-21,2257.6,2269.5,2248.54,2262.2,1240802400
2023-07-20,2277.19,2282.16,2259.69,2260.9,1178182000
2023-07-19,2272.61,2278.97,2264.94,2278.97,1294584300
2023-07-18,2239.24,2260.82,2239.24,2252.28,1256725000
2023-07-14,2249.73,2257.34,2225.75,2239.1,1393092200
2023-07-13,2228.41,2249.59,2218.09,2242.99,1262003700
2023-07-12,2240.9,2243.94,2215.76,2221.48,1390787100
2023-07-11,2256.09,2257.05,2231.26,2236.4,1414283700
2023-07-10,2255.85,2263.68,2238.62,2243.33,1575688500
2023-07-07,2259.03,2274.11,2247.99,2254.9,1613174100
2023-07-06,2292.86,2295.95,2270.2,2277.08,1565603200
2023-07-05,2294.76,2310.76,2288.43,2306.03,1451157000
2023-07-04,2310.67,2312.39,2301.72,2306.37,1536782900
2023-07-03,2307.59,2321.53,2307.16,2320.81,1482163600
2023-06-30,2290.85,2293.33,2275.22,2288.6,1655888000
2023-06-29,2305.25,2312.07,2289.8,2296.25,1742066100
2023-06-28,2270.07,2298.6,2266.67,2298.6,1449333500
2023-06-27,2260.0,2263.36,2238.29,2253.81,1290423300
2023-06-26,2259.14,2270.28,2241.17,2260.17,1237226700
2023-06-23,2307.67,2309.6,2253.58,2264.73,1641277900
2023-06-22,2293.95,2311.77,2293.43,2296.5,1519971200
2023-06-21,2273.17,2298.0,2272.22,2295.01,1386220700
2023-06-20,2282.16,2286.67,2268.94,2283.85,1389443000
2023-06-19,2308.94,2309.09,2279.12,2290.5,1360035500
2023-06-16,2292.73,2304.03,2279.16,2300.36,2074826000
2023-06-15,2294.28,2309.31,2286.47,2293.97,1630382700
2023-06-14,2282.8,2303.47,2279.76,2294.53,1709242400
2023-06-13,2249.87,2272.68,2249.45,2264.79,1475608100
2023-06-12,2233.92,2241.22,2228.25,2238.77,1216586200
2023-06-09,2205.81,2228.07,2204.76,2224.32,1586711200
2023-06-08,2207.14,2215.11,2179.81,2191.5,1401131400
2023-06-07,2245.48,2250.2,2204.51,2206.3,1762552900
2023-06-06,2206.2,2236.49,2200.48,2236.28,1343081100
2023-06-05,2210.15,2219.79,2206.06,2219.79,1536445500
2023-06-02,2159.32,2183.02,2158.26,2182.7,1399110700
2023-06-01,2130.77,2151.29,2127.83,2149.29,1442396700
2023-05-31,2143.23,2148.92,2126.85,2130.63,2660459200
2023-05-30,2156.37,2162.74,2143.92,2159.22,1155733200
2023-05-29,2171.27,2175.13,2158.38,2160.65,1249584100
2023-05-26,2151.74,2158.63,2145.84,2145.84,1272462800
2023-05-25,2142.23,2154.37,2139.55,2146.15,1314352400
2023-05-24,2152.26,2161.77,2146.92,2152.4,1296053100
2023-05-23,2183.68,2188.66,2155.55,2161.49,1467773700
2023-05-22,2158.27,2175.9,2156.56,2175.9,1218130400
2023-05-19,2167.16,2171.37,2158.8,2161.69,1329916400
2023-05-18,2153.28,2161.99,2146.77,2157.85,1474260500
2023-05-17,2128.84,2136.39,2127.78,2133.61,1474840700
