,pokemon_name,params,ranking,param_name,rate
313,サーフゴー,同じチーム,1,カイリュー,-1
314,サーフゴー,同じチーム,2,ハバタクカミ,-1
315,サーフゴー,同じチーム,3,オーガポン,-1
316,サーフゴー,同じチーム,4,ウーラオス,-1
317,サーフゴー,同じチーム,5,パオジアン,-1
318,サーフゴー,同じチーム,6,ガチグマ,-1
319,サーフゴー,同じチーム,7,ポリゴン２,-1
320,サーフゴー,同じチーム,8,アシレーヌ,-1
321,サーフゴー,同じチーム,9,ディンルー,-1
322,サーフゴー,同じチーム,10,ランドロス,-1
323,サーフゴー,倒したポケモン,1,ハバタクカミ,-1
324,サーフゴー,倒したポケモン,2,カイリュー,-1
325,サーフゴー,倒したポケモン,3,オーガポン,-1
326,サーフゴー,倒したポケモン,4,ブリジュラス,-1
327,サーフゴー,倒したポケモン,5,ウーラオス,-1
328,サーフゴー,倒したポケモン,6,ハッサム,-1
329,サーフゴー,倒したポケモン,7,ガチグマ,-1
330,サーフゴー,倒したポケモン,8,ポリゴン２,-1
331,サーフゴー,倒したポケモン,9,サーフゴー,-1
332,サーフゴー,倒したポケモン,10,アシレーヌ,-1
333,サーフゴー,倒したわざ,1,シャドーボール,47.9
334,サーフゴー,倒したわざ,2,ゴールドラッシュ,34.4
335,サーフゴー,倒したわざ,3,たたりめ,7.1
336,サーフゴー,倒したわざ,4,１０まんボルト,5.0
337,サーフゴー,倒したわざ,5,テラバースト,1.7
338,サーフゴー,倒したわざ,6,きあいだま,1.6
339,サーフゴー,倒したわざ,7,パワージェム,0.8
340,サーフゴー,倒したわざ,8,ラスターカノン,0.5
341,サーフゴー,倒したわざ,9,サイコショック,0.5
342,サーフゴー,倒したわざ,10,マジカルシャイン,0.4
343,サーフゴー,倒されたポケモン,1,オーガポン,-1
344,サーフゴー,倒されたポケモン,2,ハバタクカミ,-1
345,サーフゴー,倒されたポケモン,3,カイリュー,-1
346,サーフゴー,倒されたポケモン,4,ウーラオス,-1
347,サーフゴー,倒されたポケモン,5,パオジアン,-1
348,サーフゴー,倒されたポケモン,6,ガチグマ,-1
349,サーフゴー,倒されたポケモン,7,アシレーヌ,-1
350,サーフゴー,倒されたポケモン,8,ウーラオス,-1
351,サーフゴー,倒されたポケモン,9,トドロクツキ,-1
352,サーフゴー,倒されたポケモン,10,サーフゴー,-1
353,サーフゴー,倒されたわざ,1,じしん,10.9
354,サーフゴー,倒されたわざ,2,はたきおとす,7.7
355,サーフゴー,倒されたわざ,3,シャドーボール,7.5
356,サーフゴー,倒されたわざ,4,ツタこんぼう,6.0
357,サーフゴー,倒されたわざ,5,テラバースト,4.2
358,サーフゴー,倒されたわざ,6,すいりゅうれんだ,3.4
359,サーフゴー,倒されたわざ,7,だいちのちから,2.8
360,サーフゴー,倒されたわざ,8,ムーンフォース,2.6
361,サーフゴー,倒されたわざ,9,あんこくきょうだ,2.3
362,サーフゴー,倒されたわざ,10,フレアドライブ,1.7
363,ウーラオス,覚えているわざ,1,すいりゅうれんだ,100.0
364,ウーラオス,覚えているわざ,2,アクアジェット,74.5
365,ウーラオス,覚えているわざ,3,インファイト,60.5
366,ウーラオス,覚えているわざ,4,とんぼがえり,38.3
367,ウーラオス,覚えているわざ,5,ドレインパンチ,34.8
368,ウーラオス,覚えているわざ,6,アイススピナー,30.7
369,ウーラオス,覚えているわざ,7,つるぎのまい,20.6
370,ウーラオス,覚えているわざ,8,れいとうパンチ,18.0
371,ウーラオス,覚えているわざ,9,かみなりパンチ,6.7
372,ウーラオス,覚えているわざ,10,ビルドアップ,5.5
373,ウーラオス,とくせい,1,ふかしのこぶし,100.0
374,ウーラオス,せいかく,1,いじっぱり,72.9
375,ウーラオス,せいかく,2,ようき,24.6
376,ウーラオス,せいかく,3,わんぱく,0.8
377,ウーラオス,せいかく,4,しんちょう,0.2
378,ウーラオス,せいかく,5,むじゃき,0.2
379,ウーラオス,せいかく,6,やんちゃ,0.2
380,ウーラオス,せいかく,7,さみしがり,0.2
381,ウーラオス,せいかく,8,まじめ,0.1
382,ウーラオス,せいかく,9,せっかち,0.1
383,ウーラオス,せいかく,10,ゆうかん,0.1
384,ウーラオス,もちもの,1,パンチグローブ,31.1
385,ウーラオス,もちもの,2,こだわりスカーフ,31.0
386,ウーラオス,もちもの,3,こだわりハチマキ,13.9
387,ウーラオス,もちもの,4,きあいのタスキ,9.9
388,ウーラオス,もちもの,5,とつげきチョッキ,8.2
389,ウーラオス,もちもの,6,しんぴのしずく,1.6
390,ウーラオス,もちもの,7,オボンのみ,1.4
391,ウーラオス,もちもの,8,いのちのたま,0.6
392,ウーラオス,もちもの,9,ラムのみ,0.5
393,ウーラオス,もちもの,10,たべのこし,0.5
394,ウーラオス,テラスタイプ,1,みず,71.0
395,ウーラオス,テラスタイプ,2,どく,12.1
396,ウーラオス,テラスタイプ,3,はがね,6.6
397,ウーラオス,テラスタイプ,4,でんき,4.9
398,ウーラオス,テラスタイプ,5,かくとう,2.0
399,ウーラオス,テラスタイプ,6,ほのお,1.9
400,ウーラオス,テラスタイプ,7,ステラ,0.4
401,ウーラオス,テラスタイプ,8,ゴースト,0.4
402,ウーラオス,テラスタイプ,9,フェアリー,0.2
403,ウーラオス,テラスタイプ,10,くさ,0.2
404,ウーラオス,同じチーム,1,ハバタクカミ,-1
405,ウーラオス,同じチーム,2,カイリュー,-1
406,ウーラオス,同じチーム,3,オーガポン,-1
407,ウーラオス,同じチーム,4,サーフゴー,-1
408,ウーラオス,同じチーム,5,ガチグマ,-1
409,ウーラオス,同じチーム,6,パオジアン,-1
410,ウーラオス,同じチーム,7,ポリゴン２,-1
411,ウーラオス,同じチーム,8,ハッサム,-1
412,ウーラオス,同じチーム,9,ランドロス,-1
413,ウーラオス,同じチーム,10,ラティオス,-1
414,ウーラオス,倒したポケモン,1,ハバタクカミ,-1
415,ウーラオス,倒したポケモン,2,カイリュー,-1
416,ウーラオス,倒したポケモン,3,オーガポン,-1
417,ウーラオス,倒したポケモン,4,パオジアン,-1
418,ウーラオス,倒したポケモン,5,ウーラオス,-1
419,ウーラオス,倒したポケモン,6,ガチグマ,-1
420,ウーラオス,倒したポケモン,7,ハッサム,-1
421,ウーラオス,倒したポケモン,8,サーフゴー,-1
422,ウーラオス,倒したポケモン,9,ブリジュラス,-1
423,ウーラオス,倒したポケモン,10,ランドロス,-1
424,ウーラオス,倒したわざ,1,すいりゅうれんだ,54.4
425,ウーラオス,倒したわざ,2,アクアジェット,15.0
426,ウーラオス,倒したわざ,3,インファイト,12.1
427,ウーラオス,倒したわざ,4,ドレインパンチ,9.4
428,ウーラオス,倒したわざ,5,アイススピナー,3.0
429,ウーラオス,倒したわざ,6,とんぼがえり,2.3
430,ウーラオス,倒したわざ,7,れいとうパンチ,1.9
431,ウーラオス,倒したわざ,8,かみなりパンチ,1.1
432,ウーラオス,倒したわざ,9,カウンター,0.2
433,ウーラオス,倒したわざ,10,どくづき,0.2
434,ウーラオス,倒されたポケモン,1,ハバタクカミ,-1
435,ウーラオス,倒されたポケモン,2,カイリュー,-1
436,ウーラオス,倒されたポケモン,3,オーガポン,-1
437,ウーラオス,倒されたポケモン,4,ウーラオス,-1
438,ウーラオス,倒されたポケモン,5,ガチグマ,-1
439,ウーラオス,倒されたポケモン,6,パオジアン,-1
440,ウーラオス,倒されたポケモン,7,ラティオス,-1
441,ウーラオス,倒されたポケモン,8,サーフゴー,-1
442,ウーラオス,倒されたポケモン,9,トドロクツキ,-1
443,ウーラオス,倒されたポケモン,10,アシレーヌ,-1
444,ウーラオス,倒されたわざ,1,ムーンフォース,9.3
445,ウーラオス,倒されたわざ,2,テラバースト,7.2
446,ウーラオス,倒されたわざ,3,ウッドホーン,4.2
447,ウーラオス,倒されたわざ,4,しんそく,4.2
448,ウーラオス,倒されたわざ,5,じしん,4.0
449,ウーラオス,倒されたわざ,6,シャドーボール,3.2
450,ウーラオス,倒されたわざ,7,ラスターパージ,3.1
451,ウーラオス,倒されたわざ,8,インファイト,2.7
452,ウーラオス,倒されたわざ,9,ブラッドムーン,2.3
453,ウーラオス,倒されたわざ,10,スケイルショット,2.3
454,パオジアン,覚えているわざ,1,つららおとし,95.1
455,パオジアン,覚えているわざ,2,ふいうち,65.7
456,パオジアン,覚えているわざ,3,せいなるつるぎ,57.7
457,パオジアン,覚えているわざ,4,こおりのつぶて,42.9
458,パオジアン,覚えているわざ,5,テラバースト,39.7
459,パオジアン,覚えているわざ,6,かみくだく,38.0
460,パオジアン,覚えているわざ,7,つるぎのまい,18.7
461,パオジアン,覚えているわざ,8,サイコファング,15.0
462,パオジアン,覚えているわざ,9,ぜったいれいど,7.6
463,パオジアン,覚えているわざ,10,うっぷんばらし,6.8
464,パオジアン,とくせい,1,わざわいのつるぎ,100.0
465,パオジアン,せいかく,1,いじっぱり,56.6
466,パオジアン,せいかく,2,ようき,41.4
467,パオジアン,せいかく,3,むじゃき,0.3
468,パオジアン,せいかく,4,せっかち,0.2
