,pokemon_name,params,ranking,param_name,rate
41,カイリュー,テラスタイプ,10,ゴースト,0.1
42,カイリュー,同じチーム,1,ハバタクカミ,-1
43,カイリュー,同じチーム,2,サーフゴー,-1
44,カイリュー,同じチーム,3,パオジアン,-1
45,カイリュー,同じチーム,4,ウーラオス,-1
46,カイリュー,同じチーム,5,テツノツツミ,-1
47,カイリュー,同じチーム,6,ディンルー,-1
48,カイリュー,同じチーム,7,ミミッキュ,-1
49,カイリュー,同じチーム,8,ガチグマ,-1
50,カイリュー,同じチーム,9,ヒードラン,-1
51,カイリュー,同じチーム,10,ハッサム,-1
52,カイリュー,倒したポケモン,1,カイリュー,-1
53,カイリュー,倒したポケモン,2,ハバタクカミ,-1
54,カイリュー,倒したポケモン,3,パオジアン,-1
55,カイリュー,倒したポケモン,4,ウーラオス,-1
56,カイリュー,倒したポケモン,5,サーフゴー,-1
57,カイリュー,倒したポケモン,6,テツノツツミ,-1
58,カイリュー,倒したポケモン,7,ヒードラン,-1
59,カイリュー,倒したポケモン,8,ランドロス,-1
60,カイリュー,倒したポケモン,9,ディンルー,-1
61,カイリュー,倒したポケモン,10,ハッサム,-1
62,カイリュー,倒したわざ,1,しんそく,37.4
63,カイリュー,倒したわざ,2,じしん,25.0
64,カイリュー,倒したわざ,3,テラバースト,16.6
65,カイリュー,倒したわざ,4,げきりん,8.1
66,カイリュー,倒したわざ,5,エアスラッシュ,2.9
67,カイリュー,倒したわざ,6,アイアンヘッド,2.7
68,カイリュー,倒したわざ,7,アクアジェット,1.0
69,カイリュー,倒したわざ,8,たきのぼり,0.9
70,カイリュー,倒したわざ,9,アイススピナー,0.9
71,カイリュー,倒したわざ,10,ほのおのパンチ,0.7
72,カイリュー,倒されたポケモン,1,カイリュー,-1
73,カイリュー,倒されたポケモン,2,パオジアン,-1
74,カイリュー,倒されたポケモン,3,ハバタクカミ,-1
75,カイリュー,倒されたポケモン,4,ウーラオス,-1
76,カイリュー,倒されたポケモン,5,テツノツツミ,-1
77,カイリュー,倒されたポケモン,6,ガチグマ,-1
78,カイリュー,倒されたポケモン,7,サーフゴー,-1
79,カイリュー,倒されたポケモン,8,ウーラオス,-1
80,カイリュー,倒されたポケモン,9,ランドロス,-1
81,カイリュー,倒されたポケモン,10,ハッサム,-1
82,カイリュー,倒されたわざ,1,ムーンフォース,7.9
83,カイリュー,倒されたわざ,2,テラバースト,7.3
84,カイリュー,倒されたわざ,3,しんそく,5.7
85,カイリュー,倒されたわざ,4,つららおとし,4.8
86,カイリュー,倒されたわざ,5,フリーズドライ,3.5
87,カイリュー,倒されたわざ,6,すいりゅうれんだ,3.4
88,カイリュー,倒されたわざ,7,からげんき,3.1
89,カイリュー,倒されたわざ,8,げきりん,3.1
90,カイリュー,倒されたわざ,9,じしん,2.7
91,カイリュー,倒されたわざ,10,れいとうパンチ,2.6
92,ハバタクカミ,覚えているわざ,1,ムーンフォース,94.7
93,ハバタクカミ,覚えているわざ,2,シャドーボール,85.8
94,ハバタクカミ,覚えているわざ,3,めいそう,36.0
95,ハバタクカミ,覚えているわざ,4,マジカルフレイム,30.2
96,ハバタクカミ,覚えているわざ,5,サイコショック,25.6
97,ハバタクカミ,覚えているわざ,6,いたみわけ,23.1
98,ハバタクカミ,覚えているわざ,7,みがわり,18.4
99,ハバタクカミ,覚えているわざ,8,あまえる,17.3
100,ハバタクカミ,覚えているわざ,9,ほろびのうた,12.8
101,ハバタクカミ,覚えているわざ,10,テラバースト,10.5
102,ハバタクカミ,とくせい,1,こだいかっせい,100.0
103,ハバタクカミ,せいかく,1,おくびょう,78.2
104,ハバタクカミ,せいかく,2,ひかえめ,16.8
105,ハバタクカミ,せいかく,3,ずぶとい,3.9
106,ハバタクカミ,せいかく,4,おだやか,0.2
107,ハバタクカミ,せいかく,5,せっかち,0.2
108,ハバタクカミ,せいかく,6,むじゃき,0.1
109,ハバタクカミ,せいかく,7,ようき,0.1
110,ハバタクカミ,せいかく,8,まじめ,0.1
111,ハバタクカミ,せいかく,9,てれや,0.1
112,ハバタクカミ,せいかく,10,おっとり,0.1
113,ハバタクカミ,もちもの,1,ブーストエナジー,56.5
114,ハバタクカミ,もちもの,2,こだわりメガネ,25.7
115,ハバタクカミ,もちもの,3,きあいのタスキ,8.0
116,ハバタクカミ,もちもの,4,こだわりスカーフ,4.1
117,ハバタクカミ,もちもの,5,とつげきチョッキ,3.2
118,ハバタクカミ,もちもの,6,いのちのたま,0.6
119,ハバタクカミ,もちもの,7,たべのこし,0.3
120,ハバタクカミ,もちもの,8,ものしりメガネ,0.2
121,ハバタクカミ,もちもの,9,ゴツゴツメット,0.2
122,ハバタクカミ,もちもの,10,ふうせん,0.1
123,ハバタクカミ,テラスタイプ,1,フェアリー,44.9
124,ハバタクカミ,テラスタイプ,2,みず,31.4
125,ハバタクカミ,テラスタイプ,3,じめん,5.8
126,ハバタクカミ,テラスタイプ,4,ノーマル,5.2
127,ハバタクカミ,テラスタイプ,5,ほのお,5.0
128,ハバタクカミ,テラスタイプ,6,ゴースト,4.4
129,ハバタクカミ,テラスタイプ,7,はがね,1.3
130,ハバタクカミ,テラスタイプ,8,くさ,0.7
131,ハバタクカミ,テラスタイプ,9,でんき,0.6
132,ハバタクカミ,テラスタイプ,10,かくとう,0.4
133,ハバタクカミ,同じチーム,1,カイリュー,-1
134,ハバタクカミ,同じチーム,2,パオジアン,-1
135,ハバタクカミ,同じチーム,3,ウーラオス,-1
136,ハバタクカミ,同じチーム,4,サーフゴー,-1
137,ハバタクカミ,同じチーム,5,ディンルー,-1
138,ハバタクカミ,同じチーム,6,ヒードラン,-1
139,ハバタクカミ,同じチーム,7,ランドロス,-1
140,ハバタクカミ,同じチーム,8,ガチグマ,-1
141,ハバタクカミ,同じチーム,9,テツノツツミ,-1
142,ハバタクカミ,同じチーム,10,ハッサム,-1
143,ハバタクカミ,倒したポケモン,1,ハバタクカミ,-1
144,ハバタクカミ,倒したポケモン,2,カイリュー,-1
145,ハバタクカミ,倒したポケモン,3,テツノツツミ,-1
146,ハバタクカミ,倒したポケモン,4,ウーラオス,-1
147,ハバタクカミ,倒したポケモン,5,パオジアン,-1
148,ハバタクカミ,倒したポケモン,6,サーフゴー,-1
149,ハバタクカミ,倒したポケモン,7,ディンルー,-1
150,ハバタクカミ,倒したポケモン,8,ヒードラン,-1
151,ハバタクカミ,倒したポケモン,9,ランドロス,-1
152,ハバタクカミ,倒したポケモン,10,ロトム,-1
153,ハバタクカミ,倒したわざ,1,ムーンフォース,64.8
154,ハバタクカミ,倒したわざ,2,シャドーボール,23.7
155,ハバタクカミ,倒したわざ,3,マジカルフレイム,2.9
156,ハバタクカミ,倒したわざ,4,ドレインキッス,1.9
157,ハバタクカミ,倒したわざ,5,テラバースト,1.5
158,ハバタクカミ,倒したわざ,6,サイコショック,1.5
159,ハバタクカミ,倒したわざ,7,１０まんボルト,1.1
160,ハバタクカミ,倒したわざ,8,たたりめ,0.9
161,ハバタクカミ,倒したわざ,9,エナジーボール,0.6
162,ハバタクカミ,倒したわざ,10,パワージェム,0.5
163,ハバタクカミ,倒されたポケモン,1,カイリュー,-1
164,ハバタクカミ,倒されたポケモン,2,ハバタクカミ,-1
165,ハバタクカミ,倒されたポケモン,3,パオジアン,-1
166,ハバタクカミ,倒されたポケモン,4,ウーラオス,-1
167,ハバタクカミ,倒されたポケモン,5,サーフゴー,-1
168,ハバタクカミ,倒されたポケモン,6,テツノツツミ,-1
169,ハバタクカミ,倒されたポケモン,7,ガチグマ,-1
170,ハバタクカミ,倒されたポケモン,8,ディンルー,-1
171,ハバタクカミ,倒されたポケモン,9,ランドロス,-1
172,ハバタクカミ,倒されたポケモン,10,ヌメルゴン,-1
173,ハバタクカミ,倒されたわざ,1,じしん,12.5
174,ハバタクカミ,倒されたわざ,2,テラバースト,6.1
175,ハバタクカミ,倒されたわざ,3,シャドーボール,5.7
176,ハバタクカミ,倒されたわざ,4,すいりゅうれんだ,4.6
177,ハバタクカミ,倒されたわざ,5,ムーンフォース,4.5
178,ハバタクカミ,倒されたわざ,6,ふいうち,4.0
179,ハバタクカミ,倒されたわざ,7,ヘビーボンバー,3.8
180,ハバタクカミ,倒されたわざ,8,アクアジェット,3.6
181,ハバタクカミ,倒されたわざ,9,アイアンヘッド,3.5
182,ハバタクカミ,倒されたわざ,10,ラスターカノン,2.9
183,パオジアン,覚えているわざ,1,つららおとし,96.5
184,パオジアン,覚えているわざ,2,せいなるつるぎ,69.5
185,パオジアン,覚えているわざ,3,ふいうち,62.3
186,パオジアン,覚えているわざ,4,テラバースト,54.0
187,パオジアン,覚えているわざ,5,こおりのつぶて,35.0
188,パオジアン,覚えているわざ,6,かみくだく,34.6
189,パオジアン,覚えているわざ,7,つるぎのまい,13.7
190,パオジアン,覚えているわざ,8,ぜったいれいど,8.2
191,パオジアン,覚えているわざ,9,カタストロフィ,6.5
192,パオジアン,覚えているわざ,10,じごくづき,6.2
193,パオジアン,とくせい,1,わざわいのつるぎ,100.0
194,パオジアン,せいかく,1,ようき,57.6
195,パオジアン,せいかく,2,いじっぱり,40.4
196,パオジアン,せいかく,3,わんぱく,0.4
197,パオジアン,せいかく,4,むじゃき,0.3
198,パオジアン,せいかく,5,さみしがり,0.2
199,パオジアン,せいかく,6,やんちゃ,0.2
200,パオジアン,せいかく,7,せっかち,0.2
201,パオジアン,せいかく,8,おくびょう,0.1
202,パオジアン,せいかく,9,がんばりや,0.1
203,パオジアン,せいかく,10,しんちょう,0.1
204,パオジアン,もちもの,1,きあいのタスキ,65.0
205,パオジアン,もちもの,2,いのちのたま,9.6
206,パオジアン,もちもの,3,こだわりハチマキ,8.0
207,パオジアン,もちもの,4,ラムのみ,5.9
208,パオジアン,もちもの,5,とつげきチョッキ,3.7
209,パオジアン,もちもの,6,こだわりスカーフ,3.5
210,パオジアン,もちもの,7,ゴツゴツメット,1.8
211,パオジアン,もちもの,8,くろいメガネ,0.4
212,パオジアン,もちもの,9,オボンのみ,0.3
213,パオジアン,もちもの,10,とけないこおり,0.3
214,パオジアン,テラスタイプ,1,でんき,43.8
215,パオジアン,テラスタイプ,2,ゴースト,15.4
216,パオジアン,テラスタイプ,3,くさ,13.7
217,パオジアン,テラスタイプ,4,フェアリー,11.5
218,パオジアン,テラスタイプ,5,あく,7.0
219,パオジアン,テラスタイプ,6,こおり,4.7
220,パオジアン,テラスタイプ,7,ほのお,1.0
221,パオジアン,テラスタイプ,8,どく,0.8
222,パオジアン,テラスタイプ,9,じめん,0.5
223,パオジアン,テラスタイプ,10,かくとう,0.4
224,パオジアン,同じチーム,1,ハバタクカミ,-1
225,パオジアン,同じチーム,2,カイリュー,-1
226,パオジアン,同じチーム,3,サーフゴー,-1
227,パオジアン,同じチーム,4,ウーラオス,-1
228,パオジアン,同じチーム,5,ディンルー,-1
229,パオジアン,同じチーム,6,テツノツツミ,-1
230,パオジアン,同じチーム,7,ヒードラン,-1
231,パオジアン,同じチーム,8,ランドロス,-1
232,パオジアン,同じチーム,9,ガチグマ,-1
233,パオジアン,同じチーム,10,ヘイラッシャ,-1
234,パオジアン,倒したポケモン,1,ハバタクカミ,-1
235,パオジアン,倒したポケモン,2,カイリュー,-1
236,パオジアン,倒したポケモン,3,パオジアン,-1
237,パオジアン,倒したポケモン,4,ウーラオス,-1
238,パオジアン,倒したポケモン,5,サーフゴー,-1
239,パオジアン,倒したポケモン,6,テツノツツミ,-1
240,パオジアン,倒したポケモン,7,ディンルー,-1
241,パオジアン,倒したポケモン,8,ランドロス,-1
242,パオジアン,倒したポケモン,9,ガチグマ,-1
243,パオジアン,倒したポケモン,10,ヒードラン,-1
244,パオジアン,倒したわざ,1,つららおとし,29.4
245,パオジアン,倒したわざ,2,せいなるつるぎ,15.0
246,パオジアン,倒したわざ,3,ふいうち,14.4
247,パオジアン,倒したわざ,4,テラバースト,14.4
248,パオジアン,倒したわざ,5,かみくだく,11.2
249,パオジアン,倒したわざ,6,こおりのつぶて,10.3
250,パオジアン,倒したわざ,7,ぜったいれいど,2.1
251,パオジアン,倒したわざ,8,じごくづき,1.8
252,パオジアン,倒したわざ,9,アイススピナー,0.7
253,パオジアン,倒したわざ,10,サイコファング,0.5
254,パオジアン,倒されたポケモン,1,ウーラオス,-1
255,パオジアン,倒されたポケモン,2,カイリュー,-1
256,パオジアン,倒されたポケモン,3,パオジアン,-1
257,パオジアン,倒されたポケモン,4,ハバタクカミ,-1
258,パオジアン,倒されたポケモン,5,テツノツツミ,-1
259,パオジアン,倒されたポケモン,6,サーフゴー,-1
260,パオジアン,倒されたポケモン,7,ディンルー,-1
261,パオジアン,倒されたポケモン,8,ハッサム,-1
262,パオジアン,倒されたポケモン,9,ヒードラン,-1
263,パオジアン,倒されたポケモン,10,ガチグマ,-1
264,パオジアン,倒されたわざ,1,ムーンフォース,7.4
265,パオジアン,倒されたわざ,2,しんそく,6.4
266,パオジアン,倒されたわざ,3,じしん,6.4
267,パオジアン,倒されたわざ,4,テラバースト,5.7
268,パオジアン,倒されたわざ,5,すいりゅうれんだ,4.5
269,パオジアン,倒されたわざ,6,アクアジェット,4.2
270,パオジアン,倒されたわざ,7,ふいうち,3.2
271,パオジアン,倒されたわざ,8,ドレインパンチ,3.2
272,パオジアン,倒されたわざ,9,せいなるつるぎ,2.5
273,パオジアン,倒されたわざ,10,ハイドロポンプ,2.4
274,サーフゴー,覚えているわざ,1,ゴールドラッシュ,90.4
275,サーフゴー,覚えているわざ,2,シャドーボール,82.4
276,サーフゴー,覚えているわざ,3,じこさいせい,59.4
277,サーフゴー,覚えているわざ,4,わるだくみ,50.6
278,サーフゴー,覚えているわざ,5,トリック,34.5
279,サーフゴー,覚えているわざ,6,１０まんボルト,21.8
280,サーフゴー,覚えているわざ,7,でんじは,13.6
281,サーフゴー,覚えているわざ,8,たたりめ,10.5
282,サーフゴー,覚えているわざ,9,きあいだま,9.6
283,サーフゴー,覚えているわざ,10,サイコショック,8.1
284,サーフゴー,とくせい,1,おうごんのからだ,100.0
285,サーフゴー,せいかく,1,ひかえめ,44.9
286,サーフゴー,せいかく,2,ずぶとい,27.2
287,サーフゴー,せいかく,3,おくびょう,19.8
288,サーフゴー,せいかく,4,おだやか,6.7
289,サーフゴー,せいかく,5,まじめ,0.1
290,サーフゴー,せいかく,6,のうてんき,0.1
291,サーフゴー,せいかく,7,れいせい,0.1
292,サーフゴー,せいかく,8,すなお,0.1
293,サーフゴー,せいかく,9,きまぐれ,0.1
294,サーフゴー,せいかく,10,のんき,0.1
295,サーフゴー,もちもの,1,おんみつマント,27.3
296,サーフゴー,もちもの,2,こだわりメガネ,27.3
297,サーフゴー,もちもの,3,こだわりスカーフ,12.8
298,サーフゴー,もちもの,4,ゴツゴツメット,11.6
299,サーフゴー,もちもの,5,ふうせん,11.5
300,サーフゴー,もちもの,6,たべのこし,3.3
301,サーフゴー,もちもの,7,じゃくてんほけん,1.5
302,サーフゴー,もちもの,8,とつげきチョッキ,1.5
303,サーフゴー,もちもの,9,オボンのみ,0.7
304,サーフゴー,もちもの,10,いのちのたま,0.5
305,サーフゴー,テラスタイプ,1,ひこう,32.3
306,サーフゴー,テラスタイプ,2,みず,32.1
307,サーフゴー,テラスタイプ,3,はがね,10.3
308,サーフゴー,テラスタイプ,4,ノーマル,9.4
309,サーフゴー,テラスタイプ,5,かくとう,5.2
310,サーフゴー,テラスタイプ,6,ゴースト,3.8
311,サーフゴー,テラスタイプ,7,フェアリー,3.6
312,サーフゴー,テラスタイプ,8,でんき,1.4
313,サーフゴー,テラスタイプ,9,あく,1.1
314,サーフゴー,テラスタイプ,10,じめん,0.3
315,サーフゴー,同じチーム,1,カイリュー,-1
316,サーフゴー,同じチーム,2,ハバタクカミ,-1
317,サーフゴー,同じチーム,3,パオジアン,-1
318,サーフゴー,同じチーム,4,ウーラオス,-1
319,サーフゴー,同じチーム,5,ディンルー,-1
320,サーフゴー,同じチーム,6,テツノツツミ,-1
321,サーフゴー,同じチーム,7,ランドロス,-1
322,サーフゴー,同じチーム,8,ミミッキュ,-1
323,サーフゴー,同じチーム,9,ウーラオス,-1
324,サーフゴー,同じチーム,10,ヒードラン,-1
325,サーフゴー,倒したポケモン,1,カイリュー,-1
326,サーフゴー,倒したポケモン,2,ハバタクカミ,-1
327,サーフゴー,倒したポケモン,3,テツノツツミ,-1
328,サーフゴー,倒したポケモン,4,パオジアン,-1
329,サーフゴー,倒したポケモン,5,ディンルー,-1
330,サーフゴー,倒したポケモン,6,サーフゴー,-1
331,サーフゴー,倒したポケモン,7,ウーラオス,-1
332,サーフゴー,倒したポケモン,8,ガチグマ,-1
333,サーフゴー,倒したポケモン,9,ハッサム,-1
334,サーフゴー,倒したポケモン,10,ヒードラン,-1
335,サーフゴー,倒したわざ,1,シャドーボール,44.9
336,サーフゴー,倒したわざ,2,ゴールドラッシュ,37.4
337,サーフゴー,倒したわざ,3,たたりめ,6.5
338,サーフゴー,倒したわざ,4,１０まんボルト,5.1
339,サーフゴー,倒したわざ,5,テラバースト,2.0
340,サーフゴー,倒したわざ,6,きあいだま,1.4
341,サーフゴー,倒したわざ,7,サイコショック,1.3
342,サーフゴー,倒したわざ,8,マジカルシャイン,0.5
343,サーフゴー,倒したわざ,9,パワージェム,0.4
344,サーフゴー,倒したわざ,10,ラスターカノン,0.4
345,サーフゴー,倒されたポケモン,1,ハバタクカミ,-1
346,サーフゴー,倒されたポケモン,2,カイリュー,-1
347,サーフゴー,倒されたポケモン,3,パオジアン,-1
348,サーフゴー,倒されたポケモン,4,ウーラオス,-1
349,サーフゴー,倒されたポケモン,5,テツノツツミ,-1
350,サーフゴー,倒されたポケモン,6,サーフゴー,-1
351,サーフゴー,倒されたポケモン,7,ガチグマ,-1
352,サーフゴー,倒されたポケモン,8,イーユイ,-1
353,サーフゴー,倒されたポケモン,9,ウーラオス,-1
354,サーフゴー,倒されたポケモン,10,ランドロス,-1
355,サーフゴー,倒されたわざ,1,じしん,14.3
356,サーフゴー,倒されたわざ,2,シャドーボール,9.0
357,サーフゴー,倒されたわざ,3,テラバースト,5.5
358,サーフゴー,倒されたわざ,4,すいりゅうれんだ,4.1
359,サーフゴー,倒されたわざ,5,ムーンフォース,3.5
360,サーフゴー,倒されたわざ,6,ハイドロポンプ,3.4
361,サーフゴー,倒されたわざ,7,かみくだく,3.2
362,サーフゴー,倒されたわざ,8,１０まんボルト,2.9
363,サーフゴー,倒されたわざ,9,あんこくきょうだ,2.8
364,サーフゴー,倒されたわざ,10,あくのはどう,2.6
365,ウーラオス,覚えているわざ,1,すいりゅうれんだ,99.9
366,ウーラオス,覚えているわざ,2,アクアジェット,75.8
367,ウーラオス,覚えているわざ,3,インファイト,63.2
368,ウーラオス,覚えているわざ,4,つるぎのまい,34.5
369,ウーラオス,覚えているわざ,5,ドレインパンチ,30.2
370,ウーラオス,覚えているわざ,6,とんぼがえり,29.7
371,ウーラオス,覚えているわざ,7,れいとうパンチ,21.4
372,ウーラオス,覚えているわざ,8,アイススピナー,14.0
373,ウーラオス,覚えているわざ,9,かみなりパンチ,11.1
374,ウーラオス,覚えているわざ,10,ビルドアップ,8.0
375,ウーラオス,とくせい,1,ふかしのこぶし,100.0
376,ウーラオス,せいかく,1,いじっぱり,69.1
377,ウーラオス,せいかく,2,ようき,28.4
378,ウーラオス,せいかく,3,わんぱく,1.3
379,ウーラオス,せいかく,4,しんちょう,0.3
380,ウーラオス,せいかく,5,むじゃき,0.1
381,ウーラオス,せいかく,6,やんちゃ,0.1
382,ウーラオス,せいかく,7,がんばりや,0.1
383,ウーラオス,せいかく,8,きまぐれ,0.1
384,ウーラオス,せいかく,9,さみしがり,0.1
385,ウーラオス,せいかく,10,せっかち,0.0
386,ウーラオス,もちもの,1,パンチグローブ,49.4
387,ウーラオス,もちもの,2,こだわりハチマキ,17.0
388,ウーラオス,もちもの,3,こだわりスカーフ,16.7
389,ウーラオス,もちもの,4,きあいのタスキ,11.6
390,ウーラオス,もちもの,5,とつげきチョッキ,1.5
391,ウーラオス,もちもの,6,オボンのみ,0.7
392,ウーラオス,もちもの,7,いのちのたま,0.7
393,ウーラオス,もちもの,8,しんぴのしずく,0.5
394,ウーラオス,もちもの,9,ぼうごパット,0.3
395,ウーラオス,もちもの,10,たべのこし,0.3
396,ウーラオス,テラスタイプ,1,みず,56.0
397,ウーラオス,テラスタイプ,2,どく,22.8
398,ウーラオス,テラスタイプ,3,はがね,10.0
399,ウーラオス,テラスタイプ,4,でんき,4.1
400,ウーラオス,テラスタイプ,5,かくとう,3.3
401,ウーラオス,テラスタイプ,6,ゴースト,1.2
402,ウーラオス,テラスタイプ,7,フェアリー,1.1
403,ウーラオス,テラスタイプ,8,ほのお,0.5
404,ウーラオス,テラスタイプ,9,くさ,0.4
405,ウーラオス,テラスタイプ,10,こおり,0.3
406,ウーラオス,同じチーム,1,ハバタクカミ,-1
407,ウーラオス,同じチーム,2,カイリュー,-1
408,ウーラオス,同じチーム,3,パオジアン,-1
409,ウーラオス,同じチーム,4,サーフゴー,-1
410,ウーラオス,同じチーム,5,ディンルー,-1
411,ウーラオス,同じチーム,6,ガチグマ,-1
412,ウーラオス,同じチーム,7,ヒードラン,-1
413,ウーラオス,同じチーム,8,ランドロス,-1
414,ウーラオス,同じチーム,9,テツノツツミ,-1
415,ウーラオス,同じチーム,10,ミミッキュ,-1
416,ウーラオス,倒したポケモン,1,カイリュー,-1
417,ウーラオス,倒したポケモン,2,ハバタクカミ,-1
418,ウーラオス,倒したポケモン,3,パオジアン,-1
419,ウーラオス,倒したポケモン,4,ウーラオス,-1
420,ウーラオス,倒したポケモン,5,ディンルー,-1
421,ウーラオス,倒したポケモン,6,サーフゴー,-1
422,ウーラオス,倒したポケモン,7,ミミッキュ,-1
423,ウーラオス,倒したポケモン,8,テツノツツミ,-1
424,ウーラオス,倒したポケモン,9,ランドロス,-1
425,ウーラオス,倒したポケモン,10,ハッサム,-1
426,ウーラオス,倒したわざ,1,すいりゅうれんだ,54.7
427,ウーラオス,倒したわざ,2,アクアジェット,16.2
428,ウーラオス,倒したわざ,3,インファイト,11.6
429,ウーラオス,倒したわざ,4,ドレインパンチ,9.4
430,ウーラオス,倒したわざ,5,れいとうパンチ,2.8
431,ウーラオス,倒したわざ,6,アイススピナー,1.7
432,ウーラオス,倒したわざ,7,とんぼがえり,1.5
433,ウーラオス,倒したわざ,8,かみなりパンチ,1.4
434,ウーラオス,倒したわざ,9,くさわけ,0.2
435,ウーラオス,倒したわざ,10,テラバースト,0.2
436,ウーラオス,倒されたポケモン,1,カイリュー,-1
437,ウーラオス,倒されたポケモン,2,ハバタクカミ,-1
438,ウーラオス,倒されたポケモン,3,パオジアン,-1
439,ウーラオス,倒されたポケモン,4,ウーラオス,-1
440,ウーラオス,倒されたポケモン,5,テツノツツミ,-1
441,ウーラオス,倒されたポケモン,6,サーフゴー,-1
442,ウーラオス,倒されたポケモン,7,ランドロス,-1
443,ウーラオス,倒されたポケモン,8,ガチグマ,-1
444,ウーラオス,倒されたポケモン,9,ヒードラン,-1
445,ウーラオス,倒されたポケモン,10,イーユイ,-1
446,ウーラオス,倒されたわざ,1,テラバースト,12.4
447,ウーラオス,倒されたわざ,2,ムーンフォース,7.9
448,ウーラオス,倒されたわざ,3,じしん,6.1
449,ウーラオス,倒されたわざ,4,フリーズドライ,5.6
450,ウーラオス,倒されたわざ,5,しんそく,5.1
451,ウーラオス,倒されたわざ,6,シャドーボール,4.3
452,ウーラオス,倒されたわざ,7,インファイト,3.6
453,ウーラオス,倒されたわざ,8,１０まんボルト,3.6
454,ウーラオス,倒されたわざ,9,ふいうち,2.7
455,ウーラオス,倒されたわざ,10,すいりゅうれんだ,2.4
456,テツノツツミ,覚えているわざ,1,フリーズドライ,99.7
457,テツノツツミ,覚えているわざ,2,ハイドロポンプ,97.5
458,テツノツツミ,覚えているわざ,3,アンコール,73.3
459,テツノツツミ,覚えているわざ,4,みがわり,65.0
460,テツノツツミ,覚えているわざ,5,クイックターン,22.4
461,テツノツツミ,覚えているわざ,6,れいとうビーム,19.7
462,テツノツツミ,覚えているわざ,7,テラバースト,11.1
463,テツノツツミ,覚えているわざ,8,ちょうはつ,3.4
464,テツノツツミ,覚えているわざ,9,ひやみず,2.3
465,テツノツツミ,覚えているわざ,10,エレキフィールド,1.0
466,テツノツツミ,とくせい,1,クォークチャージ,100.0
467,テツノツツミ,せいかく,1,おくびょう,90.6
468,テツノツツミ,せいかく,2,ひかえめ,6.7
469,テツノツツミ,せいかく,3,むじゃき,1.2
470,テツノツツミ,せいかく,4,せっかち,0.2
471,テツノツツミ,せいかく,5,ずぶとい,0.2
472,テツノツツミ,せいかく,6,ようき,0.1
473,テツノツツミ,せいかく,7,うっかりや,0.1
474,テツノツツミ,せいかく,8,てれや,0.1
475,テツノツツミ,せいかく,9,おだやか,0.1
476,テツノツツミ,せいかく,10,さみしがり,0.1
477,テツノツツミ,もちもの,1,ブーストエナジー,70.3
478,テツノツツミ,もちもの,2,こだわりメガネ,15.2
479,テツノツツミ,もちもの,3,きあいのタスキ,5.5
480,テツノツツミ,もちもの,4,ゴツゴツメット,2.1
481,テツノツツミ,もちもの,5,いのちのたま,2.0
482,テツノツツミ,もちもの,6,たべのこし,0.9
483,テツノツツミ,もちもの,7,こだわりスカーフ,0.8
484,テツノツツミ,もちもの,8,ラムのみ,0.7
485,テツノツツミ,もちもの,9,ひかりのねんど,0.3
486,テツノツツミ,もちもの,10,こうかくレンズ,0.3
